"language","item.id","delta_Mean","k_Mean","lambda_Mean","delta_HDIlow","k_HDIlow","lambda_HDIlow","delta_HDIhigh","k_HDIhigh","lambda_HDIhigh","category","item"
"Cantonese","item_608",1.8684927702,6.7165771374,12.60214633136,0.725987,1.25436,0.349,3.04029,16.3545,24.1951,"body_parts","B13EYEBC"
"Cantonese","item_609",1.7760286016,10.2845206774,7.17142952966,0.686636,0.86452,0.0468981,2.96626,25.616,16.3167,"body_parts","B13EARC"
"Cantonese","item_61",1.8144955284,7.6467937776,8.36078631908,0.740458,0.838394,0.115517,3.07787,19.9277,18.1937,"food_drink","E3EGG"
"Cantonese","item_610",1.8240462104,6.9243338186,8.4066917034,0.797823,0.604394,0.388152,3.25734,16.6868,19.2208,"body_parts","B13NOSE"
"Cantonese","item_611",1.6092036452,10.832655206,6.2168496443,0.694817,1.0017,0.0191351,2.93561,27.3596,16.4094,"body_parts","B13MOUTH"
"Cantonese","item_612",1.6923055554,9.816796304,6.96385486714,0.747129,1.23269,0.0464386,2.79638,23.3176,15.7403,"body_parts","B13TEETH"
"Cantonese","item_613",1.4632950744,20.287280398,6.67859520233602,0.376476,0.877842,6.43361e-05,2.89909,65.4818,19.9515,"body_parts","B13TONGC"
"Cantonese","item_614",1.7933515878,8.0942525606,11.11304125216,0.738831,1.0802,0.188473,3.22087,19.0805,24.6501,"body_parts","B13CHIN"
"Cantonese","item_615",1.818865454,9.619145396,9.10516439724,0.749337,1.30236,0.0292827,3.18028,24.7402,20.1803,"body_parts","B13NECKC"
"Cantonese","item_616",1.5031186396,20.6120785586,8.0842472464162,0.428476,0.996102,0.000316285,3.02501,64.137,22.7577,"body_parts","B13SHOUC"
"Cantonese","item_617",1.9140467356,7.5130183438,8.36103260828,0.721452,0.777618,0.0170009,3.31194,20.04,17.8499,"body_parts","B13HAND"
"Cantonese","item_618",1.5615325366,10.9596008176,11.906641243846,0.465698,0.800794,0.00209637,3.18146,30.4742,32.1184,"body_parts","B13ARM"
"Cantonese","item_619",1.5648699114,18.057104982,5.660490071468,0.554528,1.82751,0.00500966,2.90363,44.1316,16.4663,"body_parts","B13FINGE"
"Cantonese","item_62",1.5165004174,11.217789455,5.486164380922,0.665264,1.05648,0.0074193,2.58329,27.6191,13.8093,"food_drink","E3RICE"
"Cantonese","item_620",1.5025879136,12.39894372,7.35163525794,0.716216,2.26265,0.0698555,2.68276,26.9051,19.9409,"body_parts","B13THUMC"
"Cantonese","item_621",1.6222441256,9.641532099,6.59534047434,0.603207,1.09164,0.0085877,2.67431,27.3468,15.0216,"body_parts","B13LEGC"
"Cantonese","item_622",1.5012909838,19.098601074,6.175816989508,0.518634,1.20439,0.0041515,2.94088,50.3177,18.7978,"body_parts","B13TOE"
"Cantonese","item_623",1.640772986,12.235836898,7.505279900438,0.632611,1.3432,0.0118191,2.82919,31.9803,18.2317,"body_parts","B13FNAIL"
"Cantonese","item_624",1.9090361496,10.1564048374,10.92859358484,0.714164,1.25684,0.0207255,3.32823,25.5306,23.259,"body_parts","B13KNEEC"
"Cantonese","item_625",1.7264956174,9.4923080576,7.85865223459,0.666396,1.05476,0.0077552,3.0302,22.4401,18.3709,"body_parts","B13TUMMC"
"Cantonese","item_626",1.873914908,5.5957319672,13.15813284488,0.706716,0.897614,0.00681568,3.49674,13.3967,26.6258,"body_parts","B13BELBC"
"Cantonese","item_627",1.8234359124,6.800092742,17.89047617632,0.595007,0.818244,0.0822368,3.56823,16.4545,40.9521,"body_parts","B13ELBOC"
"Cantonese","item_628",1.9999144946,8.1544883684,17.1943257,0.612663,0.862219,0.0158254,3.77568,20.8046,37.0849,"body_parts","B13HEEL"
"Cantonese","item_629",1.932965184,7.8608048174,12.7630164221,0.641843,1.21419,0.0715249,3.40986,19.0383,26.2896,"body_parts","B13HAND2"
"Cantonese","item_63",1.8661768312,5.7611387838,14.08870545162,0.564437,0.824901,0.0373712,3.45628,14.6169,29.3785,"food_drink","E3MI"
"Cantonese","item_630",1.772762523,10.3887682972,10.45034050084,0.620414,1.34982,0.0235538,3.1216,25.8659,23.8966,"body_parts","B13FOOTC"
"Cantonese","item_631",1.4053437556,13.4607368432,4.406138159464,0.636045,1.64185,0.00636018,2.34051,32.055,11.9929,"body_parts","B13BUTTC"
"Cantonese","item_632",1.7101723926,12.281352819,8.311578638434,0.596604,1.16672,0.00851957,3.30518,26.7189,21.997,"body_parts","B13BACK"
"Cantonese","item_633",1.7597909678,11.8863343214,7.28504740474,0.675835,1.34655,0.011258,3.10261,29.2423,17.6892,"furniture_rooms","F14ROOMC"
"Cantonese","item_634",1.7150138768,15.55687113,6.35109259204,0.721756,2.53816,0.0202719,2.94849,37.2101,15.7816,"furniture_rooms","F14KITCH"
"Cantonese","item_635",1.577586064,15.470598904,5.47200767822,0.681897,2.45899,0.0400652,2.55985,36.7066,13.7655,"furniture_rooms","F14TOILE"
"Cantonese","item_636",2.013919657,8.9054767496,11.62427568574,0.674611,1.06851,0.0277693,3.90424,23.8308,25.8577,"furniture_rooms","F14LIVRM"
"Cantonese","item_637",1.721700385,10.8596453126,6.55291835078,0.750677,1.3982,0.0353169,2.92567,26.1565,15.5682,"furniture_rooms","F14DOOR"
"Cantonese","item_638",1.567307976,15.31889485,5.629863621054,0.626608,1.92408,0.00730944,2.78915,37.2507,15.4374,"furniture_rooms","F14WINDO"
"Cantonese","item_639",1.690106081,12.6303856228,6.417731930498,0.615604,1.19956,0.00608629,3.00903,31.3962,16.5672,"furniture_rooms","F14BED"
"Cantonese","item_64",1.881607525,5.5141755384,10.913398521,0.679558,0.520033,0.195461,3.29094,14.6547,22.6287,"food_drink","E3CONGEE"
"Cantonese","item_640",1.4949538264,16.280458114,4.83412597014,0.660791,1.69165,0.0273763,2.53357,37.2114,13.5518,"furniture_rooms","F14TABLC"
"Cantonese","item_641",1.6625663814,11.909333408,6.382505982194,0.6218,1.10394,0.00831927,2.86136,29.5481,15.7524,"furniture_rooms","F14STOOL"
"Cantonese","item_642",1.4601250526,20.866360842,5.210045884302,0.53274,1.07466,0.00278362,2.73745,53.9088,16.0805,"furniture_rooms","F14COUCC"
"Cantonese","item_643",1.8139811374,11.519454516,8.44536739102,0.696133,1.21289,0.0172001,3.32225,28.1903,20.4313,"furniture_rooms","F14CLOSE"
"Cantonese","item_644",1.8757911458,11.160190208,9.58177000886,0.714184,1.53127,0.0435202,3.37301,28.3463,22.1716,"furniture_rooms","F14DRAWC"
"Cantonese","item_645",2.2105308402,6.4031325048,11.68976159214,0.732342,0.809739,0.023105,4.12812,16.6791,23.2488,"furniture_rooms","F14MIRRO"
"Cantonese","item_646",1.4958544838,14.551483398,4.92298694166,0.66035,1.46862,0.0250612,2.67923,35.1382,14.2757,"furniture_rooms","F14TV"
"Cantonese","item_647",1.7318077016,12.529758008,7.6296150018,0.723726,1.40915,0.10357,3.00953,29.8596,18.9366,"furniture_rooms","F14COMPU"
"Cantonese","item_648",1.8279151286,6.8012214602,11.731676278464,0.664517,0.800869,0.0129095,3.30415,16.2254,24.9314,"furniture_rooms","F14PIANO"
"Cantonese","item_649",1.618749461,16.20339957,5.67192198668,0.694271,2.3162,0.0188417,2.6324,38.8377,13.811,"furniture_rooms","F14FRIDC"
"Cantonese","item_65",1.7105233062,10.395699698,6.6132764888,0.73875,2.00325,0.0666674,2.6115,27.3524,13.8055,"food_drink","E3NOODLC"
"Cantonese","item_650",1.8210522762,7.3893575736,13.12277984098,0.643722,0.742626,0.0935937,3.49979,17.9546,29.6413,"furniture_rooms","F14STOVC"
"Cantonese","item_651",1.670284643,10.149796828,7.54384291436,0.705619,1.6345,0.0162612,2.66569,26.0428,15.8123,"furniture_rooms","F14FAN"
"Cantonese","item_652",2.1791182352,10.330541764,10.421016076708,0.834612,1.46322,0.391014,4.00697,25.9132,22.3709,"furniture_rooms","F14AIRCC"
"Cantonese","item_653",1.813518343,12.350091456,8.28768101796,0.780574,1.80102,0.104932,3.13034,27.8515,19.4973,"furniture_rooms","F14WASHE"
"Cantonese","item_654",1.762885857,14.2058867,9.076042746132,0.58309,1.31601,0.00710302,3.35869,36.6402,23.6502,"furniture_rooms","F14BATUB"
"Cantonese","item_655",1.7669924198,14.541426586,7.7175481437,0.630487,1.28782,0.0221045,3.12199,35.1964,19.2465,"furniture_rooms","F14TAPC"
"Cantonese","item_656",1.3682180918,16.2541799196,5.231408960338,0.561102,1.45667,0.00876189,2.58309,36.926,16.9291,"furniture_rooms","F14STROL"
"Cantonese","item_657",1.8549132582,8.7137903564,10.18913811278,0.7079,1.07284,0.0330827,3.17139,19.9217,21.776,"furniture_rooms","F14CRIB"
"Cantonese","item_658",2.030068899,7.2526140542,13.036138687202,0.807597,0.976495,0.00914521,3.64076,17.226,25.3474,"furniture_rooms","F14POTTY"
"Cantonese","item_659",1.53595525,10.6989898242,6.5566089349,0.598008,0.939014,0.0186126,2.69497,25.3773,17.1835,"furniture_rooms","F14FLOOR"
"Cantonese","item_66",1.5794365634,8.584803344,8.54744536842,0.67652,1.23969,0.0372207,2.65349,20.47,19.4211,"food_drink","E3MACARO"
"Cantonese","item_660",2.0934615612,9.19156472,13.7425361908,0.718361,1.20283,0.047639,3.87389,22.9268,29.1421,"furniture_rooms","F14CEILI"
"Cantonese","item_661",1.6816062086,14.46165637,6.5185446159,0.725208,1.74505,0.0210046,2.87768,35.2752,15.8498,"furniture_rooms","F14STAIR"
"Cantonese","item_662",1.4509512392,14.3373175328,5.11078741728,0.633023,1.42075,0.0262489,2.57702,30.9152,15.239,"furniture_rooms","F14LIFT"
"Cantonese","item_663",1.6976836866,16.266072364,5.71366696072,0.743097,2.22494,0.05029,2.85291,37.7683,14.2908,"places","O15HOMEC"
"Cantonese","item_664",1.7902593458,6.8919479082,11.07145272484,0.656585,0.924564,0.0503295,3.16252,16.6903,23.7823,"places","O15HOUSC"
"Cantonese","item_665",1.5981499938,14.569612776,6.28553040988,0.718323,2.17338,0.0340367,2.76341,33.816,16.4999,"places","O15OUTSC"
"Cantonese","item_666",1.5849570254,12.779589098,5.74299919368,0.659282,1.41737,0.0345847,2.7396,31.2479,15.152,"places","O15MCDSC"
"Cantonese","item_667",1.6455895046,10.8153769386,7.90173014824,0.672406,0.988595,0.0246734,3.03855,23.7257,20.6465,"places","O15BALLS"
"Cantonese","item_668",1.9265704362,11.751558276,8.3400273827,0.690907,1.52261,0.0383429,3.35074,32.6227,18.7304,"places","O15PARK"
"Cantonese","item_669",1.7117019464,15.615367654,6.32323848,0.831402,2.27338,0.203178,2.9487,33.8472,16.201,"places","O15SCHOO"
"Cantonese","item_67",1.8437938552,9.0731980382,12.16682448318,0.590942,1.03403,0.0267205,3.38432,22.6614,27.3961,"food_drink","E3SPAGET"
"Cantonese","item_670",2.1363400118,9.3312509406,10.13638100002,0.666534,0.695425,0.0518722,3.77541,25.6754,21.2338,"places","O15SUPEC"
"Cantonese","item_671",1.95223409,12.039450734,10.221742096236,0.810119,1.78833,0.00971868,3.72326,28.9696,23.3444,"places","O15BAZZA"
"Cantonese","item_672",1.811318435,11.8402109444,8.882960959588,0.640482,1.28159,0.00429152,3.24737,30.4401,20.4522,"places","O15MARKT"
"Cantonese","item_673",1.8047017032,16.072659244,7.81610957544,0.579604,1.17699,0.0113111,3.47534,39.9311,21.2151,"places","O15RAILS"
"Cantonese","item_674",1.9966260954,9.0392789814,12.3434987694,0.665977,1.29233,0.0411967,3.66645,21.8938,26.542,"places","O15LIBRY"
"Cantonese","item_675",1.8564641548,15.339001688,8.52999225182,0.659268,1.85987,0.0272531,3.30193,40.0101,20.6663,"places","O15HOSPT"
"Cantonese","item_676",1.968712415,11.004292638,10.277337284926,0.690618,1.36721,0.0059748,3.62313,28.1334,22.9417,"places","O15AMPKC"
"Cantonese","item_677",2.0597443572,9.5773207768,13.40616934316,0.622996,1.14205,0.00781835,3.95849,25.0784,28.9928,"places","O15ZOO"
"Cantonese","item_678",1.6063400078,7.2799457496,6.984423149478,0.621006,0.642494,0.0034613,2.8644,18.8941,16.83,"quantifiers","N16ONE"
"Cantonese","item_679",1.5854394262,7.4026985248,6.70827384524,0.680728,0.939057,0.08159,2.74094,17.3868,16.5485,"quantifiers","N16TWO"
"Cantonese","item_68",1.9883356754,6.7395595356,16.371687703,0.705257,0.827945,0.017746,3.74271,16.523,33.3273,"food_drink","E3DIMSUM"
"Cantonese","item_680",1.5964866068,9.0218518554,6.81776881923,0.676918,0.896084,0.00486257,2.80453,23.2769,16.4685,"quantifiers","N16THREE"
"Cantonese","item_681",1.6065724314,7.0120561714,6.84251352502,0.673968,0.33645,0.0133099,2.85592,18.622,16.6221,"quantifiers","N16NONE"
"Cantonese","item_682",1.72168853,10.379471654,8.84522193686,0.721602,1.59925,0.0240745,3.12047,23.8797,21.2716,"quantifiers","N16FIRST"
"Cantonese","item_683",1.6063583712,18.928299052,5.544793334156,0.589373,1.0966,0.00999078,3.0824,47.2145,16.9909,"quantifiers","N16MANYC"
"Cantonese","item_684",2.015868604,11.287500832,10.55813989156,0.72431,1.25922,0.131432,3.63417,28.5561,23.3223,"quantifiers","N16SOME"
"Cantonese","item_685",1.8432512624,12.935151818,7.61816400016,0.748264,2.06711,0.0682365,3.11883,30.1935,17.3111,"quantifiers","N16MORE"
"Cantonese","item_686",1.7729492416,14.577556668,7.82968787366,0.760801,2.20359,0.0166969,2.85995,34.2167,16.7074,"quantifiers","N16LESS"
"Cantonese","item_687",1.3922158344,28.217063892,4.708068081834,0.500491,2.63286,0.000493019,2.63796,74.7105,15.1337,"quantifiers","N16SAME"
"Cantonese","item_688",2.2079460774,7.439782455,14.83067009838,0.690744,0.755378,0.183927,4.2167,18.4545,29.5047,"quantifiers","N16WHATE"
"Cantonese","item_689",1.8635647624,16.289156826,8.2380178422,0.769694,1.81026,0.0227669,3.40139,40.5375,20.0558,"quantifiers","N16ALL"
"Cantonese","item_69",1.7150822512,11.135399206,8.49689605242,0.69691,1.41625,0.0286957,3.02508,25.5157,20.7555,"food_drink","E3TSFUN"
"Cantonese","item_690",2.1648000504,12.419322718,12.27900542672,0.675129,1.43135,0.017148,4.00653,33.6122,26.8146,"quantifiers","N16ANOTH"
"Cantonese","item_691",1.614766702,16.703494366,6.1725283022,0.830725,3.31284,0.129456,2.52075,35.7161,14.3851,"quantifiers","N16OTHE2"
"Cantonese","item_692",2.0982178034,16.088128026,10.38160167084,0.772023,1.44517,0.0224598,4.01144,39.2845,24.0763,"quantifiers","N16OTHE1"
"Cantonese","item_693",1.438098418,13.2360120284,5.152940252506,0.618369,1.1356,0.00174015,2.51431,31.2593,14.2604,"directions","D17HEREC"
"Cantonese","item_694",1.8132137374,10.830108194,8.02461308564,0.673271,1.10548,0.0315435,3.13304,28.3814,18.425,"directions","D17THERC"
"Cantonese","item_695",1.8118873558,12.0266694524,7.91105640158,0.672554,1.04969,0.0351534,3.37866,31.9583,19.6284,"directions","D17ON"
"Cantonese","item_696",1.6093868558,13.6495610016,6.86389188806,0.626829,1.20518,0.0326848,3.10246,32.1456,19.8129,"directions","D17BELOW"
"Cantonese","item_697",1.6919443158,12.3974322274,7.5408775686,0.723761,1.65852,0.0824991,3.35803,28.2151,21.3324,"directions","D17OUTSC"
"Cantonese","item_698",1.9402741834,13.598243158,8.55432259574,0.678247,1.36143,0.0309969,3.5201,36.239,20.2241,"directions","D17INSIC"
"Cantonese","item_699",1.8030773248,11.403239728,9.2293719410144,0.651723,1.14792,0.000209259,3.44696,30.3565,21.603,"directions","D17FRONT"
"Cantonese","item_7",1.73770363,4.154665754,13.39438589916,0.547911,0.328429,0.0223795,3.27383,11.2458,28.1936,"sounds","S1BANGC"
"Cantonese","item_70",1.8257374334,12.233532354,9.26997861036,0.722954,1.62377,0.0647557,3.38346,28.5748,22.6984,"food_drink","E3HAGAU"
"Cantonese","item_700",1.5928916566,16.066301,6.85692938222,0.63265,1.17913,0.0139699,2.92921,39.7811,18.9759,"directions","D17BEHIN"
"Cantonese","item_701",2.0507903502,12.573977216,10.92226643586,0.675897,1.41428,0.0307352,3.82458,32.1058,24.8385,"directions","D17MIDDL"
"Cantonese","item_702",1.9630152546,14.277925312,9.24408056736,0.731757,1.31749,0.0354172,3.76044,34.8026,22.5964,"directions","D17NEXTC"
"Cantonese","item_703",1.6745172976,7.7422323964,9.8886498508,0.644665,0.866287,0.0394383,3.03333,19.0792,23.0174,"directions","D17FOLLO"
"Cantonese","item_704",1.3934346636,16.663403516,4.541279969702,0.67546,2.89182,0.00404086,2.31389,37.4364,12.4749,"directions","D17AT"
"Cantonese","item_705",2.046294322,8.1769530104,9.54915053436,0.789973,0.956233,0.0956778,3.89239,21.8525,20.9393,"pronouns","P18ME"
"Cantonese","item_706",1.35768211,19.454156888,3.984419261926,0.569535,2.53667,0.00545893,2.4596,44.7604,13.3701,"pronouns","P18MINEC"
"Cantonese","item_707",2.017430256,12.139361864,10.24160098614,0.734413,1.15957,0.0161837,3.59364,32.2543,22.0832,"pronouns","P18SELF"
"Cantonese","item_708",1.7953457546,12.2337414884,10.4735043277204,0.469969,1.09004,0.000730017,3.37744,31.8697,25.6061,"pronouns","P18SMINC"
"Cantonese","item_709",1.862795728,11.46035562,8.10741485928,0.784173,1.22974,0.0203282,3.44951,28.6857,19.2482,"pronouns","P18YOU"
"Cantonese","item_71",1.7946571892,9.108954582,10.6058011838,0.679124,1.42001,0.054287,3.2409,21.7634,23.809,"food_drink","E3SIUMAI"
"Cantonese","item_710",1.6311780092,22.207122674,5.45328388782,0.713242,2.36437,0.0140393,3.03846,50.4016,16.0942,"pronouns","P18YOURC"
"Cantonese","item_711",2.0450971282,7.9511256502,12.134786442472,0.656564,0.863753,0.00298486,3.81234,19.2795,25.1058,"pronouns","P18HEC"
"Cantonese","item_712",1.8877916426,14.727362362,8.68177490348,0.781436,1.92064,0.0220491,3.464,35.5249,20.933,"pronouns","P18HISC"
"Cantonese","item_713",1.6501039478,12.8504928764,6.6353742607,0.615705,1.26419,0.0153821,2.88911,35.6774,16.8084,"pronouns","P18THISC"
"Cantonese","item_714",1.769688459,9.4477963436,9.043902764434,0.675101,1.18618,0.0053555,3.23291,22.6581,20.9687,"pronouns","P18THATC"
"Cantonese","item_715",1.7246579552,10.5042476166,7.97965404028,0.749899,1.85668,0.136431,2.93982,25.7917,18.7304,"pronouns","P18THESC"
"Cantonese","item_716",1.389432975,20.618364752,5.434789310414,0.479435,1.26211,0.00201619,2.75668,55.0787,18.0956,"pronouns","P18THOSC"
"Cantonese","item_717",2.0613439616,13.897716522,9.100707435,0.730249,1.63935,0.0444127,3.70705,35.1086,20.8008,"pronouns","P18USC"
"Cantonese","item_718",1.3394867064,26.457353862,4.105944952718,0.540984,1.86615,0.00564069,2.75257,56.7816,17.4029,"pronouns","P18YOUPL"
"Cantonese","item_719",1.6798016464,24.08014411,6.5821497872,0.715017,2.11015,0.0145779,3.42288,55.8184,20.5774,"pronouns","P18THEYC"
"Cantonese","item_72",1.6919286756,4.4484465,8.14139017702,0.700817,0.213266,0.0976594,3.10478,12.2922,18.7124,"food_drink","E3BREAD"
"Cantonese","item_720",2.0342059806,19.477020892,8.362218030418,0.616507,1.6862,0.00906289,3.7213,47.9029,20.5102,"pronouns","P18OURS"
"Cantonese","item_721",2.0188793302,19.12835404,8.95370927201,0.79436,2.08737,0.00233338,3.66818,49.8011,20.0962,"pronouns","P18YOURP"
"Cantonese","item_722",1.985275341,23.292662222,8.555979314954,0.659488,2.37298,0.00414268,3.79847,64.4554,21.5123,"pronouns","P18THEIC"
"Cantonese","item_723",1.8609586312,13.484139314,8.927657572916,0.694849,1.38866,0.00616329,3.32274,32.7956,21.329,"pronouns","P18OTHPL"
"Cantonese","item_724",1.6519946052,31.776653558,7.366630902504,0.487537,1.52832,0.00141249,3.39647,100.651,21.4165,"pronouns","P18OTHPP"
"Cantonese","item_725",1.6078954378,26.574350406,6.7681853310212,0.447501,1.54483,0.00035943,3.13417,88.5935,18.4166,"classifiers","C19GO"
"Cantonese","item_726",1.6271340592,11.5616180722,7.380191880858,0.474059,0.906869,0.00115667,2.95155,28.4645,19.3763,"classifiers","C19LAP"
"Cantonese","item_727",2.021123844,8.4451169182,11.22122241324,0.69944,0.911372,0.0206552,3.69004,21.0349,23.7953,"classifiers","C19ZEK"
"Cantonese","item_728",1.8067943424,10.5925855644,10.466016357328,0.625908,0.788516,0.00118001,3.47438,27.1093,25.268,"classifiers","C19GAU"
"Cantonese","item_729",1.7924797064,13.560513974,8.16775331592,0.700611,1.60037,0.0416172,3.18071,35.7882,19.6195,"classifiers","C19FAAI"
"Cantonese","item_73",1.6168596024,8.6222981738,10.04302112858,0.618121,1.1381,0.0451438,2.82088,20.2133,23.4903,"food_drink","E3TSABAU"
"Cantonese","item_730",1.8050859974,14.049556818,7.66478855448,0.753292,1.78492,0.016372,3.26241,34.0718,18.6685,"classifiers","C19BUN"
"Cantonese","item_731",1.7150498916,14.436987726,7.10384082152,0.706692,1.87901,0.0533924,3.04346,33.2502,18.0905,"classifiers","C19TIU"
"Cantonese","item_732",1.8312568708,12.4736661494,8.8490275499,0.601924,1.19981,0.0134368,3.5275,28.9656,22.7919,"classifiers","C19GIN"
"Cantonese","item_733",1.813924389,13.006861954,8.12875255664,0.602947,1.65232,0.0170963,3.1064,30.2514,18.8554,"classifiers","C19GAA"
"Cantonese","item_734",1.9072830118,16.4857520746,8.6699397572,0.671266,1.10879,0.0105061,3.77337,44.1602,22.1221,"classifiers","C19ZOENG"
"Cantonese","item_735",1.5943035006,17.519715666,6.473549639964,0.586277,1.981,0.00634666,2.83751,44.5741,17.5415,"classifiers","C19CI"
"Cantonese","item_736",1.8996289442,7.8760143748,12.46098411776,0.745731,1.13636,0.0772343,3.40955,18.9889,25.5274,"classifiers","C19BOU"
"Cantonese","item_737",1.9320052418,12.5343981052,9.20574139964,0.662868,1.28286,0.0237426,3.48066,32.6474,20.8603,"classifiers","C19ZI"
