"language","item.id","delta_Mean","k_Mean","lambda_Mean","start_Mean","delta_HDIlow","k_HDIlow","lambda_HDIlow","start_HDIlow","delta_HDIhigh","k_HDIhigh","lambda_HDIhigh","start_HDIhigh","category","item"
"Danish","item_383",1.0598910628,6.6489767226,2.793988009222,11.7620340698,0.592944,0.93651,0.00556972,7.93966,1.58227,16.1836,7.18368,14.7449,"people","i_12_34"
"Danish","item_384",1.5673617564,3.0830171292,22.7780470182,11.65214552588,0.50108,0.266269,0.211221,2.18789,3.18618,8.04124,45.6143,17.5492,"people","i_12_35"
"Danish","item_385",2.1445065118,4.3067523472,19.5528301382,5.7759845566726,0.683612,0.50309,0.906267,0.000772693,4.22198,11.4891,35.3223,12.9583,"people","i_12_36"
"Danish","item_386",1.0089472352,2.41773671992,3.79978423842,9.87544364794,0.464625,0.0341634,0.00163802,1.73503,1.66194,7.9984,9.53004,15.6965,"people","i_12_37"
"Danish","item_387",0.8299331124,1.8619884438,6.926620156932,15.05966544,0.410376,0.352407,0.00123054,14.0616,1.37099,4.27861,17.0123,15.79,"people","i_12_38"
"Danish","item_388",1.4149792846,2.6686005438,21.51704459708,15.8851088002,0.460564,0.271687,0.151426,9.96395,2.91297,6.69794,44.0643,18.962,"people","i_12_39"
"Danish","item_389",0.6200933774,1.7886835254,3.779252215662,15.1577974,0.328509,0.333189,0.0016501,14.4729,0.962603,3.87956,11.0381,15.7658,"people","i_12_40"
"Danish","item_39",0.9523079676,7.8414143372,2.10091559296,11.7654966808,0.554205,1.34059,0.0195131,8.53739,1.4153,18.4149,5.86252,14.5432,"animals","i_02_27"
"Danish","item_390",1.388752495,12.3247610254,4.61187855462,5.095440410224,0.629039,1.17065,0.0185924,0.00303344,2.16857,36.2861,11.0793,10.6626,"games_routines","i_13_1"
"Danish","item_391",1.3254728566,9.5620161086,4.0627877798,5.986386841152,0.678572,0.884358,0.0436915,0.10224,2.01163,25.3497,9.44133,11.4276,"games_routines","i_13_2"
"Danish","item_392",0.8465217424,1.8173001274,5.080466470434,13.77276012,0.401866,0.194013,0.00939167,11.5244,1.3549,4.95514,12.9435,15.4376,"games_routines","i_13_3"
"Danish","item_393",0.9355977988,2.7185000338,3.66651810084,13.44499105,0.4689,0.27023,0.0273201,11.0539,1.43873,7.22638,9.08008,15.3828,"games_routines","i_13_4"
"Danish","item_394",0.9306999666,0.97778479956,6.0969944602856,11.662275483002,0.35388,0.0155598,0.000167558,3.14126,1.63287,3.42095,15.3791,15.9022,"games_routines","i_13_5"
"Danish","item_395",1.1165419762,3.7281903242,6.21640884196,14.461131808,0.517508,0.587311,0.0616549,11.7087,1.78402,9.32754,14.4218,16.5699,"games_routines","i_13_6"
"Danish","item_396",1.2609082958,7.9561632484,5.223123016506,6.526269775964,0.597239,0.809993,0.0066388,0.102094,1.99188,19.3301,12.4244,11.8485,"games_routines","i_13_7"
"Danish","item_397",0.728413857,0.36129156534,18.913600387554,15.4625113,0.25112,0.019677,0.00103621,14.6057,1.46305,0.936489,43.9423,15.9738,"games_routines","i_13_8"
"Danish","item_398",2.657617185,1.7872763916,23.591357004,3.1394726919936,1.14762,0.328806,9.6573,0.000418018,4.56411,4.11548,34.9462,7.9248,"games_routines","i_13_9"
"Danish","item_399",1.0199118198,0.64303083594,31.26988014594,13.10926830884,0.310171,0.0342818,0.0201343,7.46437,2.19239,1.84742,64.977,15.807,"games_routines","i_13_10"
"Danish","item_4",0.7622381346,3.2392192872,3.06144255204,14.23602127,0.411813,0.653689,0.0122295,12.8101,1.13657,7.09194,8.59558,15.4799,"sounds","i_01_4"
"Danish","item_40",1.1440656228,4.5642869552,4.6487527905,11.2375848457,0.565059,0.455216,0.0233809,6.18433,1.7282,12.2811,10.6871,15.0771,"animals","i_02_28"
"Danish","item_400",1.4950857294,11.774092436,5.94143912442,4.51947565266792,0.717191,1.39988,0.0297091,5.28262e-05,2.41786,29.7166,14.0453,10.2101,"games_routines","i_13_11"
"Danish","item_401",1.7409794566,3.9217384098,13.4468833644,4.7123321066102,0.722054,0.440899,0.722273,0.000739501,2.90032,9.73936,25.1316,10.4056,"games_routines","i_13_12"
"Danish","item_402",1.368930749,2.11672592834,17.291401312808,9.30404755858,0.335644,0.0978217,0.00198391,1.76922,2.64743,5.90738,34.6448,14.8976,"games_routines","i_13_13"
"Danish","item_403",1.0004036736,3.2313707088,3.1360243462,10.44036537902,0.526355,0.151832,0.0240801,3.50718,1.52528,9.5609,7.64807,15.3235,"games_routines","i_13_14"
"Danish","item_404",2.1948450402,4.394297222,13.186567944,3.290532571152,1.15659,0.838887,3.15409,0.00088677,3.4607,10.0863,22.3383,8.25436,"games_routines","i_13_15"
"Danish","item_405",1.6239532388,6.6362456656,6.82446513266,4.435575965136,0.744424,0.542407,0.109005,0.00487945,2.48442,19.5698,13.4067,10.3329,"games_routines","i_13_16"
"Danish","item_406",1.4958013012,4.0361662598,10.04621943583,4.7900466259834,0.563776,0.23783,0.0160136,0.000210571,2.53855,11.2861,20.5541,10.3538,"games_routines","i_13_17"
"Danish","item_407",1.2721132238,2.7802550856,10.98735815,8.08324520862,0.516731,0.165327,0.105864,0.807268,2.20615,7.16591,24.1288,13.7042,"games_routines","i_13_18"
"Danish","item_408",1.2807128036,10.6235691974,5.076374286626,6.6821495511932,0.570756,1.00455,0.00862793,0.11912,2.0331,26.2219,12.9507,12.2109,"games_routines","i_13_19"
"Danish","item_409",1.4367043122,8.7061765402,5.04441432596,5.7303979356222,0.771043,0.663876,0.119126,0.000897851,2.23087,21.3187,11.2896,11.6528,"games_routines","i_13_20"
"Danish","item_41",1.0550563426,7.328638109,2.50405309196,10.26170132294,0.545065,0.547854,0.0205009,4.82507,1.5744,19.1046,6.62172,14.7747,"animals","i_02_29"
"Danish","item_410",1.0878393102,2.02595402256,5.585688742346,8.4249924997612,0.503078,0.0309403,0.00087503,0.704243,1.79439,6.09439,12.9729,14.6305,"games_routines","i_13_21"
"Danish","item_411",1.9198836272,7.4541102722,8.7527805328,3.192706813022,0.917701,1.38755,0.679796,0.00015305,2.83277,17.7309,15.8629,8.01768,"games_routines","i_13_22"
"Danish","item_412",0.7255279738,0.92539641812,2.7654072679008,15.068155726,0.354978,0.0664044,0.000440276,13.859,1.15745,2.56808,7.43203,15.8943,"games_routines","i_13_23"
"Danish","item_413",1.4850607138,10.319110452,5.55191503284,6.1185445060978,0.774297,1.49413,0.102625,8.4139e-05,2.29052,24.207,12.2254,11.7621,"games_routines","i_13_24"
"Danish","item_414",1.8181023788,4.1141227868,11.1446516246,4.955780159882,0.918418,0.474233,1.64022,0.00501796,2.90541,9.80968,20.0425,10.9134,"games_routines","i_13_25"
"Danish","item_415",1.846249439,5.6467915644,10.033080136,3.7109812847944,0.909087,1.02041,1.09883,0.00219639,2.73014,12.7911,17.9566,8.68638,"games_routines","i_13_26"
"Danish","item_416",1.3301061566,18.7511968024,4.1927857999616,4.645776329154,0.408704,1.09354,0.000118492,0.00645528,2.07336,79.7522,10.3108,10.3448,"games_routines","i_13_27"
"Danish","item_417",1.1582129734,9.5875256208,2.98646135768,9.5956042608,0.576238,0.750065,0.0101743,3.19681,1.79634,26.2272,7.88991,14.8023,"action_words","i_14_1"
"Danish","item_418",1.4697314608,9.1369219466,6.90108295964,7.18460917068,0.570581,0.805868,0.0178557,0.100675,2.33028,24.8885,15.6183,13.0496,"action_words","i_14_2"
"Danish","item_419",1.5477963434,11.6332356046,6.7064063987,5.745624391672,0.601124,0.848035,0.0229311,0.0100039,2.51278,35.5992,15.2164,12.065,"action_words","i_14_3"
"Danish","item_42",0.8424245572,5.431402821,3.0072453993538,13.7173921,0.438892,1.09573,0.000947666,11.6535,1.32254,12.9299,8.42199,15.3571,"animals","i_02_30"
"Danish","item_420",1.1840594598,10.2739635954,3.437375870388,8.71938587214,0.635398,1.06537,0.00491972,2.25438,1.81611,25.7355,8.55977,14.0175,"action_words","i_14_4"
"Danish","item_421",1.1293165462,5.1290276364,5.32355023684,11.6375112494,0.570342,0.676605,0.051939,6.77105,1.78358,12.7893,13.0136,15.2548,"action_words","i_14_5"
"Danish","item_422",1.8250117584,3.9305479592,15.5043537917,5.912736960072,0.611637,0.535884,1.4419,0.00110744,3.16397,10.1093,29.3313,12.0411,"action_words","i_14_6"
"Danish","item_423",1.3173485912,9.254886519,5.05650740412,8.599877550572,0.651612,1.22274,0.04438,1.49988,2.03695,23.001,12.0131,14.4128,"action_words","i_14_7"
"Danish","item_424",1.3023118888,7.769269437,4.39195484136,8.159351992384,0.69127,0.734512,0.0657034,1.36322,1.96924,19.963,9.95264,13.7371,"action_words","i_14_8"
"Danish","item_425",1.0336097906,13.414093392,2.1098411508016,9.765987463784,0.54106,1.31278,0.000914541,4.46035,1.59863,36.3998,6.04014,14.5117,"action_words","i_14_9"
"Danish","item_426",1.5662667496,10.83706737,5.6598428524,5.231147485986,0.83666,1.44074,0.220471,0.0132596,2.39305,24.988,12.2193,11.2109,"action_words","i_14_10"
"Danish","item_427",1.7853780162,10.7786842674,7.0988720244,4.28112863710096,0.935548,1.74124,0.358559,4.36948e-05,2.72956,26.2556,14.1858,10.0287,"action_words","i_14_11"
"Danish","item_428",1.2015519348,9.1105331,4.0765922426,7.09828005208808,0.630158,0.784408,0.0146959,0.725257,1.83017,21.7673,10.1124,12.7294,"action_words","i_14_12"
"Danish","item_429",1.0535758506,8.9994881036,3.3351981466102,11.40242293672,0.437402,0.939082,0.000390376,6.81893,1.64039,25.34,9.14572,15.0856,"action_words","i_14_13"
"Danish","item_43",0.9923133694,5.8873496908,2.87467159118,13.084668048,0.577574,1.02852,0.0275474,10.2771,1.50012,13.5335,7.60762,15.4473,"animals","i_02_31"
"Danish","item_430",1.0735966558,11.704891433,2.25492400194,8.76406752484,0.610399,1.44682,0.0208575,3.24336,1.58385,29.9109,6.08945,13.5935,"action_words","i_14_14"
"Danish","item_431",1.3272437654,13.03776352,4.6967709112,6.261617318722,0.602146,1.02557,0.0138276,0.0377206,2.09103,37.9274,11.6526,12.0078,"action_words","i_14_15"
"Danish","item_432",1.1709408956,8.753898926,3.093084843356,9.51645542006,0.630845,0.69206,0.00660615,3.6244,1.79565,22.1265,7.71108,14.4459,"action_words","i_14_16"
"Danish","item_433",2.116291986,8.5376375502,14.11835195802,4.590482643354,0.553006,0.838893,0.0137238,0.00275915,3.90806,28.8285,27.8784,10.689,"action_words","i_14_17"
"Danish","item_434",2.0610417104,6.2416719446,11.7455554526,4.715662205852,0.894071,0.785883,0.728222,0.00147468,3.42789,16.2381,21.5079,10.8504,"action_words","i_14_18"
"Danish","item_435",1.652355336,9.5685743906,7.8384903404,5.073791861548,0.717569,1.24125,0.128583,0.00310436,2.58542,23.3841,16.462,10.8104,"action_words","i_14_19"
"Danish","item_436",1.1900165834,6.3687386706,4.49047361958,11.38607079024,0.644638,0.820224,0.0218957,5.96271,1.86293,16.55,10.5964,15.3908,"action_words","i_14_20"
"Danish","item_437",1.3550749058,11.2251927718,4.5667654756,6.661832625762,0.712884,1.13483,0.0922498,0.0777,2.12728,27.6904,11.3902,12.2023,"action_words","i_14_21"
"Danish","item_438",1.4385843602,10.121426844,4.7567021582,5.1768858806738,0.680824,0.639618,0.0191267,0.000861219,2.25454,26.258,10.9805,10.9312,"action_words","i_14_22"
"Danish","item_439",1.2554287322,13.2708395504,3.18644537596,7.246790285318,0.677614,1.07341,0.0186106,0.678102,1.93162,31.9445,8.29354,13.1035,"action_words","i_14_23"
"Danish","item_44",1.2065950402,5.4452324288,6.69370610736,10.672889324612,0.605809,0.594351,0.0488617,4.03461,2.01056,13.5862,16.2684,15.2832,"animals","i_02_32"
"Danish","item_440",0.928301387,4.0703054192,2.23333646185,14.29953959,0.487413,0.504284,0.00115224,12.6949,1.41839,10.1907,5.8746,15.6321,"action_words","i_14_24"
"Danish","item_441",1.4039046096,9.7507932822,5.92209381154,6.71466638188,0.583703,1.0421,0.0174056,0.0243115,2.16458,23.6127,13.65,12.6199,"action_words","i_14_25"
"Danish","item_442",1.025200882,5.3766751642,2.47811384724,13.072395022,0.547219,0.686897,0.0143411,10.436,1.51659,13.5087,6.23702,15.2756,"action_words","i_14_26"
"Danish","item_443",1.1882365482,15.2595909986,3.2579953840944,7.6199878647888,0.450709,1.18705,0.000590772,0.593544,1.90287,46.8163,9.1538,13.2251,"action_words","i_14_27"
"Danish","item_444",1.0010689204,9.016651328,2.000547512618,12.100268122,0.555626,1.4994,0.00370454,8.4612,1.48838,20.888,5.61093,14.8369,"action_words","i_14_28"
"Danish","item_445",1.0221551358,8.3976407172,2.99503261348,11.5982152964,0.521487,1.32083,0.0128383,7.43124,1.54805,19.9475,8.30033,14.9755,"action_words","i_14_29"
"Danish","item_446",1.0321571936,8.407630338,2.78402552928,12.2768321698,0.562197,1.24728,0.0134442,8.13453,1.57451,19.9981,7.69718,15.392,"action_words","i_14_30"
"Danish","item_447",1.1937123794,11.5516103458,2.98530007684,7.77684579344,0.723461,1.96728,0.074962,1.2513,1.71818,24.0447,7.23328,12.9327,"action_words","i_14_31"
"Danish","item_448",1.9867504904,6.5224345086,12.7795834408,4.105242687488,0.77393,0.77331,0.528788,0.00236513,3.51431,15.5403,25.1888,9.82089,"action_words","i_14_32"
"Danish","item_449",1.1529559756,8.4430083662,3.893023879506,10.874011493,0.480685,0.87046,0.00299933,5.16288,1.77436,22.9351,9.76761,14.9735,"action_words","i_14_33"
"Danish","item_45",1.3553330224,3.2203190988,11.764016975028,13.9618325896,0.457113,0.319474,0.00689984,9.21828,2.48983,9.28956,24.8688,16.7672,"animals","i_02_33"
"Danish","item_450",1.0808049686,6.4586225144,3.82819619042,11.8234096042,0.566131,0.880212,0.0148159,7.44858,1.68828,15.3589,10.0592,15.3107,"action_words","i_14_34"
"Danish","item_451",1.1338124306,10.7808410604,3.3444276414342,9.65824112098,0.397992,0.705911,0.000163849,3.54027,1.70671,29.5464,8.58269,14.3909,"action_words","i_14_35"
"Danish","item_452",1.1969166222,8.2943927864,3.25026257792,10.617482778262,0.539065,0.674135,0.00535401,5.00026,1.78022,24.3178,7.67022,14.8808,"action_words","i_14_36"
"Danish","item_453",1.1123703124,17.84213729,2.214044625332,7.575670737122,0.582375,1.91001,0.00176901,0.766303,1.69747,44.7476,6.36814,12.7852,"action_words","i_14_37"
"Danish","item_454",1.0532692762,8.3133849282,2.53420341242,11.3918074278,0.55,1.13861,0.0163537,7.42903,1.55645,20.3382,6.80731,14.9165,"action_words","i_14_38"
"Danish","item_455",1.2165161138,5.9511682346,6.09037069018,13.3817392635,0.551533,0.641612,0.042456,7.27948,2.0301,15.4547,15.091,17.5315,"action_words","i_14_39"
"Danish","item_456",1.2261544704,10.696274649,3.75219066164,8.187372049698,0.60105,0.893239,0.0168884,1.06458,1.8668,28.3872,9.44356,13.5147,"action_words","i_14_40"
"Danish","item_457",1.0951614194,9.502217426,2.35396356514,11.15998799782,0.645674,1.2007,0.0106786,6.79512,1.65091,22.5448,6.17962,14.8386,"action_words","i_14_41"
"Danish","item_458",1.7981117012,7.870466621,10.87887353568,5.5235818387714,0.669182,0.831163,0.0667783,0.000659267,3.08479,19.8119,22.5317,11.8483,"action_words","i_14_42"
"Danish","item_459",1.414842286,10.9794016072,4.7056584014,5.819466689036,0.790798,1.35483,0.165561,0.00444621,2.17552,25.1289,10.975,11.3671,"action_words","i_14_43"
"Danish","item_46",1.1738905494,7.6854653664,3.3635468076102,8.514551104964,0.537342,0.323818,0.000740319,1.41986,1.85095,22.9114,8.36582,13.9429,"animals","i_02_34"
"Danish","item_460",1.3945972022,11.910437628,4.9490319386,5.5338555723058,0.735146,1.55019,0.0398635,0.00371634,2.12206,28.4618,11.4538,11.3696,"action_words","i_14_44"
"Danish","item_461",1.164838332,8.0500569304,4.501561043966,9.2024555343,0.501189,0.620631,0.00415742,2.78623,1.86627,22.8375,11.6266,14.3166,"action_words","i_14_45"
"Danish","item_462",1.6834978438,9.136197722,7.7142715808,4.391030499499,0.836507,1.17174,0.282876,0.000277205,2.67428,22.3624,16.1203,9.82416,"action_words","i_14_46"
"Danish","item_463",1.9072820298,5.83874995,14.497820596,5.647344279002,0.497954,0.488682,0.0153965,0.00107623,3.60244,17.5505,28.3046,12.3208,"action_words","i_14_47"
"Danish","item_464",1.3110894814,9.3815313716,4.57260181872,8.953882244704,0.683975,0.896891,0.0389481,1.71461,2.01466,24.986,10.581,14.6862,"action_words","i_14_48"
"Danish","item_465",1.4777652034,8.857973506,7.6829815454,7.333440370448,0.646352,1.01927,0.0271134,0.239786,2.46168,22.7204,17.7003,13.5426,"action_words","i_14_49"
"Danish","item_466",1.282413376,10.1134243866,4.23857072828,9.01166707544,0.625243,0.630909,0.029572,1.5796,2.0418,29.7886,10.693,15.0262,"action_words","i_14_50"
"Danish","item_467",1.2196515892,11.8219747886,3.07995051608,7.65826079645,0.62998,0.822074,0.0173909,0.997598,1.84853,29.192,8.0894,13.4432,"action_words","i_14_51"
"Danish","item_468",1.0614710456,9.848754618,2.34131852762,10.5309467016,0.606808,1.29854,0.0283027,5.66952,1.57981,23.0928,6.38052,14.4881,"action_words","i_14_52"
"Danish","item_469",1.4965891086,9.8833532308,7.07757094852,6.812755175232,0.625994,0.844351,0.0138118,0.00601246,2.51032,26.055,16.6564,13.0133,"action_words","i_14_53"
"Danish","item_47",1.4087831754,7.3459427376,4.3543650392,7.143025066372,0.680651,0.362629,0.0738379,0.00317374,2.13793,20.7315,9.43128,12.844,"animals","i_02_35"
"Danish","item_470",1.6618424332,10.4513424842,8.71832764902,5.8815137554208,0.484625,0.630345,0.00269016,0.000651436,2.77711,38.6473,18.522,12.3092,"action_words","i_14_54"
"Danish","item_471",1.0820710514,8.0052681536,2.8811005031,8.10658416324,0.624655,0.750886,0.0288306,1.63143,1.66823,20.4911,7.68942,13.1916,"action_words","i_14_55"
"Danish","item_472",1.3628667324,9.883927511,5.06904769908,7.67829844496,0.776646,1.29115,0.0333021,0.815447,2.16963,21.9027,12.2612,13.753,"action_words","i_14_56"
"Danish","item_473",1.5042049042,12.7116878028,6.13913608076,5.2544933129454,0.49062,0.779248,0.0013008,0.00955516,2.45051,39.9839,14.455,11.3438,"action_words","i_14_57"
"Danish","item_474",1.818707602,8.0754923244,10.1946324834,4.908341398916,0.778275,0.896087,0.313318,0.00778637,3.0347,19.4792,20.774,10.9677,"action_words","i_14_58"
"Danish","item_475",1.3261110272,6.9893354804,6.04409321476,8.50038175506,0.568631,0.535271,0.0184378,1.4169,2.14052,20.2738,14.2357,14.3564,"action_words","i_14_59"
"Danish","item_476",1.7558027986,8.1964965464,8.6385537946,4.724699829635,0.843043,1.2624,0.230911,0.000926555,2.73248,19.1117,16.7954,10.406,"action_words","i_14_60"
"Danish","item_477",1.2359027726,11.176201746,4.174756752,7.4156786389636,0.635292,1.30585,0.0480599,0.689563,1.86316,28.1794,10.4857,12.7788,"action_words","i_14_61"
"Danish","item_478",1.1146254458,9.023472141,3.630784522424,7.986515179192,0.556269,1.05214,0.00902216,1.51037,1.68532,22.2698,9.3938,13.2567,"action_words","i_14_62"
"Danish","item_479",1.0011648896,5.1578437762,2.63499186674,13.736324,0.543285,0.883583,0.0108309,11.5989,1.50251,13.2913,6.58766,15.5187,"action_words","i_14_63"
"Danish","item_48",0.9302951642,4.2717876896,4.571121428706,14.178777868,0.510632,0.903471,0.00273733,12.1166,1.52391,9.26877,12.1497,15.75,"animals","i_02_36"
"Danish","item_480",1.0597906804,6.0493666868,2.78616770624,11.2519562074,0.58568,0.584061,0.0250779,7.10261,1.57489,15.6297,6.96967,14.8998,"action_words","i_14_64"
"Danish","item_481",1.2581023006,7.7114223658,4.80059064646,8.12262977432,0.666334,0.719955,0.0413892,1.19599,1.9818,19.8561,11.83,13.5963,"action_words","i_14_65"
"Danish","item_482",1.4695011276,8.1258419924,7.14481315314,8.430893217512,0.718256,0.830319,0.0701498,0.620141,2.41041,19.8564,15.8829,14.6349,"action_words","i_14_66"
"Danish","item_483",1.9771771818,7.386331478,11.7913895268,5.05671740027,0.872346,0.8514,0.0936399,0.00271923,3.35911,18.1828,22.3137,11.1718,"action_words","i_14_67"
"Danish","item_484",1.4337687378,8.2042501342,6.43975942658,7.486124004,0.664211,0.888428,0.0877798,0.489437,2.2939,20.7044,14.7145,13.3885,"action_words","i_14_68"
"Danish","item_485",2.9020495116,4.8954432326,17.2029229122,4.534169589108,1.21083,0.805246,5.24135,0.00045532,4.95456,11.5837,28.4217,10.9166,"action_words","i_14_69"
"Danish","item_486",1.1818972522,8.38266272,4.65195148074,7.61680658463,0.664514,1.20749,0.0861006,0.703925,1.8416,19.2781,11.9327,12.9314,"action_words","i_14_70"
"Danish","item_487",1.7729459308,8.213753703,9.71366872264,4.820392284248,0.682853,0.885746,0.0708212,0.00395688,2.92696,21.7393,19.8485,10.9009,"action_words","i_14_71"
"Danish","item_488",1.0946254358,6.668772389,4.05567197512,11.5194192324,0.551923,0.898657,0.0140478,6.94645,1.72668,15.9732,10.7668,15.1306,"action_words","i_14_72"
